LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,length_m_s,road_densi,point_coun,node_densi
E01003767,Redbridge 024B,E02000774,Redbridge 024,E09000026,Redbridge,E12000007,London,"1864","1864","0",92.6000,"567",3.3000,8227.000000,"40819",152.000000000000000,"754"
E01003768,Redbridge 024C,E02000774,Redbridge 024,E09000026,Redbridge,E12000007,London,"1754","1716","38",100.4000,"569",3.0000,7079.000000,"40186",175.000000000000000,"993"
E01003769,Redbridge 022A,E02000772,Redbridge 022,E09000026,Redbridge,E12000007,London,"1730","1711","19",71.6000,"557",3.1000,10830.000000,"44732",342.000000000000000,"1413"
E01003770,Redbridge 022B,E02000772,Redbridge 022,E09000026,Redbridge,E12000007,London,"2609","2481","128",37.5000,"848",2.9000,23971.000000,"34642",1209.000000000000000,"1747"
E01003771,Redbridge 022C,E02000772,Redbridge 022,E09000026,Redbridge,E12000007,London,"1934","1918","16",84.5000,"581",3.3000,6830.000000,"29687",100.000000000000000,"435"
E01003772,Redbridge 024D,E02000774,Redbridge 024,E09000026,Redbridge,E12000007,London,"1700","1700","0",111.5000,"524",3.2000,8461.000000,"55582",82.000000000000000,"539"
E01003773,Redbridge 022D,E02000772,Redbridge 022,E09000026,Redbridge,E12000007,London,"1673","1673","0",70.7000,"579",2.9000,8925.000000,"37700",304.000000000000000,"1284"
E01003774,Redbridge 014A,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,"1764","1750","14",68.9000,"867",2.0000,10292.000000,"39580",197.000000000000000,"758"
E01003775,Redbridge 014B,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,"1736","1736","0",52.5000,"686",2.5000,15699.000000,"47523",500.000000000000000,"1514"
E01003776,Redbridge 014C,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,"1653","1632","21",47.8000,"932",1.8000,13812.000000,"40896",482.000000000000000,"1427"
E01003777,Redbridge 014D,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,"1772","1740","32",75.2000,"856",2.0000,7546.000000,"31831",174.000000000000000,"734"
E01003778,Redbridge 014E,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,"1839","1831","8",52.5000,"879",2.1000,20094.000000,"56842",630.000000000000000,"1782"
E01003779,Redbridge 014F,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,"1585","1485","100",94.7000,"708",2.1000,8845.000000,"52787",339.000000000000000,"2023"
E01003780,Redbridge 014G,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,"1516","1516","0",50.5000,"507",3.0000,6041.000000,"20133",60.000000000000000,"200"
E01003781,Redbridge 026A,E02000776,Redbridge 026,E09000026,Redbridge,E12000007,London,"1662","1632","30",98.9000,"602",2.7000,4137.000000,"24471",53.000000000000000,"314"
E01003782,Redbridge 026B,E02000776,Redbridge 026,E09000026,Redbridge,E12000007,London,"1755","1755","0",104.8000,"518",3.4000,6715.000000,"39742",220.000000000000000,"1302"
E01003783,Redbridge 029A,E02000779,Redbridge 029,E09000026,Redbridge,E12000007,London,"2235","2184","51",94.9000,"858",2.5000,13199.000000,"56007",710.000000000000000,"3013"
E01003784,Redbridge 029B,E02000779,Redbridge 029,E09000026,Redbridge,E12000007,London,"1760","1760","0",127.4000,"546",3.2000,4918.000000,"35728",33.000000000000000,"240"
E01003785,Redbridge 029C,E02000779,Redbridge 029,E09000026,Redbridge,E12000007,London,"1904","1898","6",51.6000,"704",2.7000,13312.000000,"35818",182.000000000000000,"490"
E01003786,Redbridge 026C,E02000776,Redbridge 026,E09000026,Redbridge,E12000007,London,"1419","1419","0",109.1000,"442",3.2000,4227.000000,"32442",34.000000000000000,"261"
E01003787,Redbridge 026D,E02000776,Redbridge 026,E09000026,Redbridge,E12000007,London,"1536","1532","4",113.9000,"469",3.3000,4853.000000,"35842",32.000000000000000,"236"
E01003788,Redbridge 029D,E02000779,Redbridge 029,E09000026,Redbridge,E12000007,London,"1852","1816","36",116.4000,"645",2.8000,9027.000000,"56903",285.000000000000000,"1797"
E01003789,Redbridge 018A,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,"1444","1444","0",46.7000,"625",2.3000,9129.000000,"29600",268.000000000000000,"869"
E01003790,Redbridge 027A,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,"1417","1417","0",16.6000,"557",2.5000,26297.000000,"30730",887.000000000000000,"1037"
E01003791,Redbridge 027B,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,"1488","1485","3",11.5000,"540",2.8000,40567.000000,"31266",1268.000000000000000,"977"
E01003792,Redbridge 027C,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,"1422","1394","28",18.2000,"508",2.7000,29287.000000,"37700",830.000000000000000,"1068"
E01003793,Redbridge 027D,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,"1556","1556","0",27.3000,"760",2.0000,22093.000000,"38772",797.000000000000000,"1399"
E01003794,Redbridge 018B,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,"1472","1472","0",41.4000,"544",2.7000,14086.000000,"39459",246.000000000000000,"689"
E01003795,Redbridge 018C,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,"1178","1178","0",15.0000,"433",2.7000,27210.000000,"34215",852.000000000000000,"1071"
E01003796,Redbridge 018D,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,"1566","1566","0",63.6000,"638",2.5000,11323.000000,"46227",368.000000000000000,"1502"
E01003797,Richmond upon Thames 001A,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,"1479","1445","34",35.0000,"523",2.8000,12713.000000,"29795",293.000000000000000,"687"
E01003798,Richmond upon Thames 001B,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,"1503","1503","0",67.6000,"691",2.2000,6447.000000,"29433",167.000000000000000,"762"
E01003799,Richmond upon Thames 001C,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,"1621","1621","0",19.6000,"653",2.5000,23599.000000,"28254",1116.000000000000000,"1336"
E01003800,Richmond upon Thames 001D,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,"1573","1573","0",61.2000,"640",2.5000,8974.000000,"35017",341.000000000000000,"1331"
E01003801,Richmond upon Thames 001E,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,"1321","1304","17",41.0000,"534",2.4000,10520.000000,"33461",355.000000000000000,"1129"
E01003802,Richmond upon Thames 001F,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,"1328","1328","0",33.8000,"623",2.1000,9126.000000,"23228",376.000000000000000,"957"
E01003803,Richmond upon Thames 001G,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,"1474","1474","0",72.6000,"632",2.3000,5994.000000,"30139",240.000000000000000,"1207"
E01003804,Richmond upon Thames 005A,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,"1758","1758","0",97.4000,"768",2.3000,7023.000000,"39419",187.000000000000000,"1050"
E01003805,Richmond upon Thames 012A,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,"1673","1667","6",21.0000,"593",2.8000,44191.000000,"55326",616.000000000000000,"771"
E01003806,Richmond upon Thames 012B,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,"1605","1481","124",3.9000,"523",2.8000,121087.000000,"29154",3146.000000000000000,"757"
E01003807,Richmond upon Thames 005B,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,"1795","1795","0",97.7000,"817",2.2000,10051.000000,"54614",318.000000000000000,"1728"
E01003808,Richmond upon Thames 005C,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,"1782","1782","0",131.4000,"793",2.2000,6576.000000,"49275",172.000000000000000,"1289"
E01003809,Richmond upon Thames 005D,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,"1735","1719","16",44.2000,"657",2.6000,12287.000000,"31005",279.000000000000000,"704"
E01003810,Richmond upon Thames 019A,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,"1605","1597","8",84.8000,"613",2.6000,8208.000000,"43887",223.000000000000000,"1192"
E01003811,Richmond upon Thames 018A,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,E12000007,London,"1548","1548","0",86.8000,"640",2.4000,7088.000000,"40111",200.000000000000000,"1132"
E01003812,Richmond upon Thames 018B,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,E12000007,London,"1836","1836","0",63.3000,"772",2.4000,11874.000000,"40766",529.000000000000000,"1816"
E01003813,Richmond upon Thames 019B,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,"1630","1618","12",51.4000,"643",2.5000,8232.000000,"26140",195.000000000000000,"619"
E01003814,Richmond upon Thames 019C,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,"1714","1606","108",40.3000,"760",2.1000,20975.000000,"49609",665.000000000000000,"1573"
E01003815,Richmond upon Thames 019D,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,"1798","1794","4",34.7000,"824",2.2000,21351.000000,"41043",601.000000000000000,"1155"
E01003816,Richmond upon Thames 012C,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,"1707","1707","0",5.6000,"640",2.7000,90904.000000,"29820",2462.000000000000000,"808"
E01003817,Richmond upon Thames 012D,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,"1913","1689","224",4.7000,"867",1.9000,126067.000000,"30721",4342.000000000000000,"1058"
E01003818,Richmond upon Thames 017A,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,E12000007,London,"1560","1560","0",32.1000,"661",2.4000,23637.000000,"49070",922.000000000000000,"1914"
E01003819,Richmond upon Thames 017B,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,E12000007,London,"1675","1675","0",16.0000,"747",2.2000,31213.000000,"29681",1081.000000000000000,"1028"
E01003820,Richmond upon Thames 017C,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,E12000007,London,"1949","1949","0",66.0000,"751",2.6000,12877.000000,"42745",392.000000000000000,"1301"
E01003821,Richmond upon Thames 008A,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,E12000007,London,"1513","1438","75",51.4000,"784",1.8000,30551.000000,"103311",823.000000000000000,"2783"
E01003822,Richmond upon Thames 023A,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,"1444","1420","24",38.6000,"516",2.8000,8414.000000,"22244",213.000000000000000,"563"
E01003823,Richmond upon Thames 023B,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,"1638","1638","0",3.8000,"796",2.1000,87410.000000,"20399",3011.000000000000000,"703"
E01003824,Richmond upon Thames 023C,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,"1661","1641","20",51.0000,"649",2.5000,9245.000000,"28427",278.000000000000000,"855"
E01003825,Richmond upon Thames 023D,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,"1762","1762","0",51.2000,"653",2.7000,12291.000000,"35509",444.000000000000000,"1283"
E01003826,Richmond upon Thames 023E,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,"1768","1695","73",16.3000,"760",2.2000,21433.000000,"19849",843.000000000000000,"781"
E01003827,Richmond upon Thames 023F,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,"1712","1712","0",37.6000,"800",2.1000,14261.000000,"31880",548.000000000000000,"1225"
E01003828,Richmond upon Thames 020A,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,"1517","1517","0",48.9000,"630",2.4000,12162.000000,"38961",293.000000000000000,"939"
E01003829,Richmond upon Thames 020B,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,"1675","1675","0",41.9000,"686",2.4000,9452.000000,"23510",318.000000000000000,"791"
E01003831,Richmond upon Thames 020D,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,"1618","1611","7",51.1000,"697",2.3000,13502.000000,"42599",514.000000000000000,"1622"
E01003832,Richmond upon Thames 020E,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,"1431","1431","0",64.3000,"681",2.1000,13735.000000,"61399",695.000000000000000,"3107"
E01003833,Richmond upon Thames 020F,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,"1386","1352","34",70.3000,"658",2.1000,9320.000000,"47819",475.000000000000000,"2437"
E01003834,Richmond upon Thames 022A,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,E12000007,London,"1720","1512","208",15.9000,"829",1.8000,38484.000000,"35389",1536.000000000000000,"1412"
E01003835,Richmond upon Thames 022B,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,E12000007,London,"1527","1498","29",42.2000,"537",2.8000,9513.000000,"26535",327.000000000000000,"912"
E01003836,Richmond upon Thames 022C,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,E12000007,London,"1505","1472","33",60.7000,"613",2.4000,10928.000000,"42979",243.000000000000000,"956"
E01003837,Richmond upon Thames 022D,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,E12000007,London,"1812","1797","15",35.2000,"802",2.2000,16086.000000,"31319",561.000000000000000,"1092"
E01003838,Richmond upon Thames 022E,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,E12000007,London,"1786","1786","0",58.8000,"758",2.4000,11252.000000,"37234",315.000000000000000,"1042"
E01003839,Richmond upon Thames 022F,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,E12000007,London,"1871","1864","7",81.5000,"916",2.0000,11061.000000,"47797",452.000000000000000,"1953"
E01003840,Richmond upon Thames 013A,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,E12000007,London,"1584","1584","0",79.2000,"560",2.8000,7682.000000,"39215",208.000000000000000,"1062"
E01003841,Richmond upon Thames 013B,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,E12000007,London,"1932","1925","7",66.5000,"811",2.4000,12069.000000,"41506",296.000000000000000,"1018"
E01003842,Richmond upon Thames 013C,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,E12000007,London,"1677","1677","0",42.6000,"619",2.7000,13623.000000,"34666",522.000000000000000,"1328"
E01003843,Richmond upon Thames 013D,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,E12000007,London,"2044","2039","5",61.6000,"753",2.7000,13351.000000,"40685",233.000000000000000,"710"
E01003844,Richmond upon Thames 013E,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,E12000007,London,"1450","1444","6",50.7000,"553",2.6000,14038.000000,"49143",302.000000000000000,"1057"
E01003845,Richmond upon Thames 013F,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,E12000007,London,"1626","1615","11",39.6000,"622",2.6000,18787.000000,"45611",620.000000000000000,"1505"
E01003846,Richmond upon Thames 002A,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,E12000007,London,"1734","1734","0",72.5000,"628",2.8000,9078.000000,"37393",259.000000000000000,"1067"
E01003847,Richmond upon Thames 002B,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,E12000007,London,"1582","1582","0",9.9000,"842",1.9000,46894.000000,"29353",2259.000000000000000,"1414"
E01003848,Richmond upon Thames 004A,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,E12000007,London,"1808","1808","0",90.7000,"817",2.2000,9564.000000,"47848",305.000000000000000,"1526"
E01003849,Richmond upon Thames 002C,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,E12000007,London,"1534","1480","54",76.6000,"653",2.3000,7294.000000,"36423",151.000000000000000,"754"
E01003851,Richmond upon Thames 002D,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,E12000007,London,"1688","1642","46",67.7000,"691",2.4000,11236.000000,"45594",385.000000000000000,"1562"
E01003852,Richmond upon Thames 003A,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,E12000007,London,"1324","1324","0",19.7000,"652",2.0000,33518.000000,"49848",1262.000000000000000,"1877"
E01003853,Richmond upon Thames 003B,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,E12000007,London,"1535","1491","44",50.9000,"622",2.4000,14609.000000,"49080",373.000000000000000,"1253"
E01003854,Richmond upon Thames 003C,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,E12000007,London,"1413","1413","0",100.3000,"653",2.2000,6530.000000,"45452",224.000000000000000,"1559"
E01003855,Richmond upon Thames 003D,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,E12000007,London,"1689","1689","0",57.5000,"831",2.0000,11992.000000,"40896",444.000000000000000,"1514"
E01003856,Richmond upon Thames 003E,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,E12000007,London,"1568","1568","0",127.9000,"749",2.1000,6107.000000,"49088",128.000000000000000,"1029"
E01003857,Richmond upon Thames 003F,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,E12000007,London,"1752","1752","0",116.1000,"756",2.3000,7931.000000,"54003",272.000000000000000,"1852"
E01003858,Richmond upon Thames 003G,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,E12000007,London,"1638","1628","10",100.1000,"678",2.4000,8712.000000,"52695",205.000000000000000,"1240"
E01003859,Richmond upon Thames 005E,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,"1622","1622","0",84.5000,"631",2.6000,8579.000000,"43843",269.000000000000000,"1375"
E01003860,Richmond upon Thames 002E,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,E12000007,London,"1691","1681","10",11.2000,"819",2.1000,23982.000000,"15690",1196.000000000000000,"782"
E01003861,Richmond upon Thames 004C,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,E12000007,London,"1751","1751","0",91.1000,"855",2.0000,10266.000000,"54579",327.000000000000000,"1738"
E01003862,Richmond upon Thames 004D,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,E12000007,London,"1388","1388","0",65.8000,"627",2.2000,8108.000000,"38357",200.000000000000000,"946"
